CustomerID,Age,Gender,Location,JoinDate,TenureMonths,ContractType,PaymentMethod,MonthlyCharge,TotalCharges,DataUsageGB,CallMinutes,SupportTickets,HasInternet,HasPhone,TechSupport,Streaming,Churn
CUST01627,57.0,Female,Hyderabad,2020-03-08 19:00:00,8,Month-to-Month,Cash,43.41,297.12,16.2,347,1,Yes,No,No,Yes,0
CUST03106,26.0,Female,Mumbai,2020-05-09 10:00:00,10,One Year,Bank Transfer,76.92,780.19,0.8,472,0,Yes,Yes,No,Yes,1
CUST01522,39.0,Female,Mumbai,2020-03-04 10:00:00,12,Month-to-Month,Digital Wallet,35.75,441.17,0.2,341,1,No,Yes,Yes,Yes,0
CUST00835,44.0,Female,Chennai,2020-02-04 19:00:00,50,One Year,Bank Transfer,107.92,5542.24,7.4,399,0,Yes,Yes,No,No,0
CUST00358,45.0,Female,Bangalore,2020-01-15 22:00:00,2,One Year,Cash,34.54,67.67,1.1,472,1,Yes,Yes,No,No,0
CUST00138,51.0,Male,Delhi,2020-01-06 18:00:00,37,Month-to-Month,Digital Wallet,101.84,3322.8,4.2,324,1,Yes,Yes,Yes,Yes,0
CUST00299,49.0,Female,Chennai,2020-01-13 11:00:00,8,One Year,Cash,30.52,267.93,5.1,97,1,Yes,Yes,Yes,Yes,0
CUST01556,52.0,Female,Chennai,2020-03-05 20:00:00,8,Month-to-Month,Bank Transfer,95.19,796.39,14.5,95,2,Yes,Yes,No,No,1
CUST01003,34.0,Male,Bangalore,2020-02-11 19:00:00,9,Two Year,Cash,,218.0,,218,2,No,Yes,Yes,Yes,1
CUST00382,18.0,Male,Bangalore,2020-01-16 22:00:00,6,One Year,Credit Card,46.65,289.55,4.1,305,1,Yes,Yes,Yes,No,0
CUST00941,52.0,Male,Hyderabad,2020-02-09 05:00:00,1,Month-to-Month,Credit Card,74.01,72.16,1.8,269,2,Yes,Yes,Yes,No,0
CUST01942,45.0,Male,Bangalore,2020-03-21 22:00:00,1,One Year,Credit Card,106.22,109.09,5.5,98,2,Yes,Yes,No,Yes,1
CUST04678,52.0,Female,Mumbai,2020-07-13 22:00:00,41,Month-to-Month,Bank Transfer,20.0,774.38,8.9,173,1,No,Yes,Yes,Yes,0
CUST00761,43.0,Female,Delhi,2020-02-01 17:00:00,72,Month-to-Month,Bank Transfer,52.75,4190.16,0.3,199,1,Yes,Yes,Yes,No,0
CUST01732,41.0,Female,Hyderabad,2020-03-13 04:00:00,4,Month-to-Month,Cash,118.94,441.45,19.4,275,2,Yes,Yes,No,Yes,1
CUST01902,56.0,Female,Mumbai,2020-03-20 06:00:00,9,Month-to-Month,Credit Card,90.28,715.05,5.8,370,2,Yes,Yes,Yes,Yes,0
CUST04927,44.0,Male,Hyderabad,2020-07-24 07:00:00,9,Month-to-Month,Cash,72.34,612.98,0.4,189,3,Yes,No,Yes,No,0
CUST02103,55.0,Male,Mumbai,2020-03-28 15:00:00,50,One Year,Cash,79.21,3524.94,7.3,166,1,Yes,Yes,No,No,0
CUST04687,30.0,Male,Bangalore,2020-07-14 07:00:00,72,Month-to-Month,Digital Wallet,139.74,10938.97,4.7,404,2,Yes,Yes,Yes,Yes,0
CUST00898,56.0,Female,Bangalore,2020-02-07 10:00:00,18,Month-to-Month,Credit Card,64.52,1262.76,0.6,201,4,No,Yes,Yes,No,0
CUST04020,68.0,Male,Bangalore,2020-06-16 12:00:00,19,One Year,Bank Transfer,70.57,1230.87,7.0,184,1,No,Yes,No,Yes,0
CUST04564,51.0,Male,Hyderabad,2020-07-09 04:00:00,38,Month-to-Month,Digital Wallet,68.47,2534.61,23.8,503,3,Yes,Yes,No,Yes,0
CUST01402,56.0,Female,Bangalore,2020-02-28 10:00:00,13,Two Year,Digital Wallet,99.64,1136.86,7.9,106,0,Yes,Yes,No,No,1
CUST02275,28.0,Female,Mumbai,2020-04-04 19:00:00,6,Month-to-Month,Bank Transfer,116.6,615.69,0.2,189,1,No,Yes,Yes,No,1
CUST03806,42.0,Female,Bangalore,2020-06-07 14:00:00,10,Month-to-Month,Bank Transfer,94.34,832.08,13.0,205,0,Yes,Yes,No,No,0
CUST04398,54.0,Male,Chennai,2020-07-02 06:00:00,2,Two Year,Bank Transfer,75.12,166.7,4.3,313,4,Yes,Yes,No,No,0
CUST03654,43.0,Male,Bangalore,2020-06-01 06:00:00,63,One Year,Digital Wallet,,3595.98,14.2,270,2,Yes,Yes,Yes,Yes,0
CUST01512,33.0,Female,Chennai,2020-03-04 00:00:00,6,Two Year,Cash,49.64,335.45,6.1,270,0,Yes,Yes,No,Yes,1
CUST01188,48.0,Female,Bangalore,2020-02-19 12:00:00,2,Month-to-Month,Digital Wallet,66.43,139.78,13.4,303,1,Yes,Yes,Yes,Yes,0
CUST03007,23.0,Male,Chennai,2020-05-05 07:00:00,32,Month-to-Month,Digital Wallet,27.52,954.91,3.6,142,1,No,Yes,Yes,Yes,0
CUST03464,,Male,Hyderabad,2020-05-24 08:00:00,13,Month-to-Month,Credit Card,70.47,887.12,5.9,156,4,Yes,Yes,No,Yes,0
CUST03897,50.0,Male,Mumbai,2020-06-11 09:00:00,15,Month-to-Month,Credit Card,85.61,1159.6,8.8,348,1,No,Yes,Yes,No,0
CUST03455,66.0,Male,Delhi,2020-05-23 23:00:00,39,Two Year,Digital Wallet,55.29,2455.17,4.6,327,0,Yes,No,Yes,No,0
CUST00108,45.0,Female,Delhi,2020-01-05 12:00:00,6,Month-to-Month,Bank Transfer,88.89,599.56,4.4,452,0,Yes,Yes,No,Yes,0
CUST02751,60.0,Male,Mumbai,2020-04-24 15:00:00,7,One Year,Digital Wallet,113.93,779.78,15.7,531,0,No,Yes,Yes,No,0
CUST02463,27.0,Male,Mumbai,2020-04-12 15:00:00,25,Month-to-Month,Bank Transfer,47.0,1091.68,0.3,309,0,Yes,Yes,No,Yes,0
CUST04788,18.0,Male,Delhi,2020-07-18 12:00:00,72,Month-to-Month,Bank Transfer,,2907.4,,258,0,Yes,No,Yes,No,0
CUST00058,45.0,Female,Mumbai,2020-01-03 10:00:00,19,Month-to-Month,Cash,116.06,2533.67,8.1,280,2,Yes,Yes,Yes,Yes,1
CUST00076,43.0,Male,Bangalore,2020-01-04 04:00:00,20,Two Year,Digital Wallet,63.92,1442.47,15.0,291,1,Yes,Yes,No,Yes,0
CUST00796,41.0,Female,Mumbai,2020-02-03 04:00:00,5,Two Year,Bank Transfer,79.26,355.23,1.2,198,2,Yes,Yes,No,Yes,0
CUST00368,43.0,Male,Hyderabad,2020-01-16 08:00:00,40,Month-to-Month,Bank Transfer,51.72,2336.72,3.7,88,2,Yes,Yes,Yes,Yes,0
CUST04917,37.0,Female,Mumbai,2020-07-23 21:00:00,3,Month-to-Month,Bank Transfer,56.95,181.07,21.7,380,2,Yes,Yes,No,Yes,1
CUST00785,54.0,Female,Mumbai,2020-02-02 17:00:00,10,Month-to-Month,Cash,66.31,668.0,26.7,355,0,Yes,No,No,No,0
CUST02222,50.0,Male,Mumbai,2020-04-02 14:00:00,13,Two Year,Credit Card,349.24391394794037,532.93,3.2,288,2,No,Yes,Yes,Yes,0
CUST02630,45.0,Male,Mumbai,2020-04-19 14:00:00,15,Month-to-Month,Cash,112.66,1655.95,6.2,220,2,Yes,Yes,Yes,No,1
CUST02036,46.0,Female,Chennai,2020-03-25 20:00:00,25,Month-to-Month,Bank Transfer,90.91,2030.98,14.2,313,0,Yes,No,Yes,Yes,0
CUST02354,56.0,Male,Chennai,2020-04-08 02:00:00,19,Month-to-Month,Credit Card,,1216.29,25.4,120,2,Yes,No,No,No,1
CUST03552,46.0,Male,Hyderabad,2020-05-28 00:00:00,36,Two Year,Bank Transfer,87.88,3616.87,0.4,469,3,Yes,Yes,Yes,Yes,0
CUST02267,45.0,Male,Delhi,2020-04-04 11:00:00,1,One Year,Credit Card,77.43,81.38,8.4,310,2,Yes,Yes,No,Yes,0
CUST01730,39.0,Female,Bangalore,2020-03-13 02:00:00,17,One Year,Digital Wallet,65.42,1214.57,,294,0,Yes,Yes,Yes,No,0
CUST00121,31.0,Male,Bangalore,2020-01-06 01:00:00,12,Two Year,Cash,80.3,848.51,1.6,590,0,Yes,Yes,Yes,Yes,0
CUST01872,38.0,Female,Chennai,2020-03-19 00:00:00,21,Month-to-Month,Digital Wallet,76.89,1787.55,8.6,271,0,No,Yes,No,Yes,0
CUST04511,54.0,Female,Mumbai,2020-07-06 23:00:00,36,Month-to-Month,Bank Transfer,89.37,3644.84,4.5,199,3,Yes,No,Yes,No,0
CUST04554,41.0,Female,Mumbai,2020-07-08 18:00:00,4,One Year,Cash,104.73,386.13,8.2,320,1,Yes,Yes,No,Yes,0
CUST00910,38.0,Female,Bangalore,2020-02-07 22:00:00,14,Two Year,Bank Transfer,80.1,1129.59,0.9,259,4,Yes,Yes,No,Yes,0
CUST00124,49.0,Male,Delhi,2020-01-06 04:00:00,7,One Year,Credit Card,20.0,155.51,,445,3,Yes,Yes,Yes,No,1
CUST03185,57.0,Female,Chennai,2020-05-12 17:00:00,8,Month-to-Month,Digital Wallet,20.0,176.92,4.7,346,3,Yes,Yes,No,No,1
CUST01586,44.0,Male,Chennai,2020-03-07 02:00:00,5,One Year,Bank Transfer,78.07,411.62,2.7,262,1,No,Yes,Yes,Yes,0
CUST01257,47.0,Female,Bangalore,2020-02-22 09:00:00,12,Month-to-Month,Digital Wallet,20.0,243.48,,178,0,Yes,Yes,Yes,No,0
CUST03459,27.0,Female,Bangalore,2020-05-24 03:00:00,22,Month-to-Month,Bank Transfer,75.29,1444.34,4.5,309,3,Yes,Yes,Yes,No,0
CUST03499,37.0,Male,Mumbai,2020-05-25 19:00:00,72,Two Year,Credit Card,97.78,7861.41,4.7,360,1,Yes,Yes,No,No,0
CUST03603,42.0,Male,Mumbai,2020-05-30 03:00:00,65,Two Year,Cash,91.52,5299.87,,308,0,Yes,Yes,Yes,Yes,1
CUST01178,30.0,Male,Chennai,2020-02-19 02:00:00,48,Month-to-Month,Bank Transfer,76.5,3716.77,8.4,262,0,Yes,Yes,Yes,No,0
CUST03807,18.0,Male,Hyderabad,2020-06-07 15:00:00,2,Month-to-Month,Cash,46.81,80.01,0.8,163,1,Yes,Yes,No,No,0
CUST03488,30.0,Male,Mumbai,2020-05-25 08:00:00,16,One Year,Cash,108.53,1990.28,7.2,349,1,Yes,Yes,Yes,No,0
CUST03089,43.0,Female,Bangalore,2020-05-08 17:00:00,62,Month-to-Month,Bank Transfer,112.44,6529.6,6.8,297,1,No,Yes,No,No,0
CUST03799,29.0,Male,Mumbai,2020-06-07 07:00:00,14,Month-to-Month,Cash,72.08,1122.46,24.0,198,2,Yes,Yes,No,No,0
CUST00442,18.0,Male,Mumbai,2020-01-19 10:00:00,38,Month-to-Month,Credit Card,28.75,1066.88,2.1,306,1,Yes,Yes,No,Yes,0
CUST01932,36.0,Female,Delhi,2020-03-21 12:00:00,19,One Year,Bank Transfer,83.78,1488.09,3.9,596,2,Yes,Yes,No,No,0
CUST04439,48.0,Female,Delhi,2020-07-03 23:00:00,26,Month-to-Month,Credit Card,58.47,1637.84,9.2,206,0,Yes,No,Yes,Yes,0
CUST00925,23.0,Male,Mumbai,2020-02-08 13:00:00,51,Two Year,Digital Wallet,77.8,3798.15,9.0,111,0,No,Yes,Yes,Yes,0
CUST02437,51.0,Male,Mumbai,2020-04-11 13:00:00,23,One Year,Credit Card,47.06,1073.9,5.0,150,3,Yes,Yes,Yes,No,0
CUST03520,48.0,Female,Bangalore,2020-05-26 16:00:00,7,Month-to-Month,Digital Wallet,63.59,445.21,5.6,366,0,No,No,Yes,No,0
CUST04782,21.0,Female,Mumbai,2020-07-18 06:00:00,11,Month-to-Month,Digital Wallet,57.96,716.1,,302,1,No,Yes,Yes,No,0
CUST01411,,Male,Bangalore,2020-02-28 19:00:00,7,Month-to-Month,Credit Card,26.67,209.88,8.8,145,4,Yes,Yes,No,Yes,1
CUST03485,35.0,Female,Hyderabad,2020-05-25 05:00:00,1,Two Year,Bank Transfer,22.22,25.2,15.1,270,1,No,Yes,No,Yes,0
CUST01777,41.0,Female,Delhi,2020-03-15 01:00:00,10,One Year,Digital Wallet,95.76,978.21,16.3,186,0,Yes,Yes,No,No,0
CUST01509,59.0,Male,Delhi,2020-03-03 21:00:00,43,One Year,Digital Wallet,69.19,3085.76,5.5,136,1,Yes,Yes,Yes,No,0
CUST01227,40.0,Female,Mumbai,2020-02-21 03:00:00,6,One Year,Digital Wallet,87.85,538.57,2.4,316,1,Yes,Yes,Yes,Yes,0
CUST03621,46.0,Male,Delhi,2020-05-30 21:00:00,11,Two Year,Credit Card,86.18,1069.61,14.8,265,2,Yes,Yes,No,No,0
CUST02372,43.0,Male,Mumbai,2020-04-08 20:00:00,28,Month-to-Month,Credit Card,20.0,616.73,2.4,226,0,Yes,Yes,Yes,Yes,0
CUST04130,39.0,Female,Delhi,2020-06-21 02:00:00,44,Two Year,Bank Transfer,43.59,2146.13,4.5,384,0,Yes,Yes,Yes,Yes,0
CUST03938,37.0,Female,Delhi,2020-06-13 02:00:00,72,Two Year,Credit Card,101.48,7841.65,1.3,150,1,Yes,Yes,No,Yes,0
CUST03298,28.0,Female,Mumbai,2020-05-17 10:00:00,72,Month-to-Month,Digital Wallet,73.16,5494.92,,518,1,Yes,Yes,No,Yes,0
CUST00324,29.0,Male,Hyderabad,2020-01-14 12:00:00,2,One Year,Digital Wallet,75.13,128.56,5.3,335,1,No,Yes,No,No,0
CUST03097,49.0,Male,Mumbai,2020-05-09 01:00:00,1,One Year,Bank Transfer,104.36,96.48,3.1,28,2,Yes,Yes,Yes,No,0
CUST04846,18.0,Female,Bangalore,2020-07-20 22:00:00,23,One Year,Digital Wallet,99.89,2406.14,27.2,53,1,Yes,No,No,Yes,0
CUST02182,39.0,Male,Delhi,2020-03-31 22:00:00,72,Month-to-Month,Digital Wallet,100.46,7947.08,19.3,153,3,Yes,Yes,No,Yes,1
CUST03316,41.0,Male,Mumbai,2020-05-18 04:00:00,72,Two Year,Credit Card,58.34,3622.51,9.0,98,1,Yes,Yes,No,Yes,0
CUST03053,32.0,Female,Delhi,2020-05-07 05:00:00,6,Month-to-Month,Digital Wallet,26.77,139.62,45.1,238,0,Yes,Yes,No,Yes,0
CUST01498,54.0,Female,Mumbai,2020-03-03 10:00:00,17,Two Year,Digital Wallet,20.15,301.14,5.2,295,1,No,No,No,Yes,0
CUST01502,32.0,Male,Delhi,2020-03-03 14:00:00,15,One Year,Credit Card,,427.9,11.9,241,0,Yes,Yes,Yes,No,0
CUST01006,52.0,Female,Delhi,2020-02-11 22:00:00,6,One Year,Credit Card,54.94,297.06,2.2,191,1,Yes,Yes,Yes,Yes,0
CUST04293,39.0,Female,Mumbai,2020-06-27 21:00:00,30,Two Year,Bank Transfer,78.23,2342.57,8.5,300,0,Yes,Yes,Yes,Yes,0
CUST02858,56.0,Male,Delhi,2020-04-29 02:00:00,36,Month-to-Month,Credit Card,25.09,787.56,1.1,604,0,Yes,Yes,No,No,0
CUST03535,61.0,Male,Delhi,2020-05-27 07:00:00,9,Two Year,Credit Card,83.66,729.48,5.7,62,0,Yes,Yes,No,Yes,0
CUST01467,,Male,Hyderabad,2020-03-02 03:00:00,11,Month-to-Month,Cash,20.0,226.16,16.6,269,3,Yes,Yes,Yes,Yes,0
CUST01225,40.0,Male,Mumbai,2020-02-21 01:00:00,3,One Year,Cash,100.0,315.42,0.8,523,0,Yes,Yes,No,Yes,0
CUST04934,36.0,Female,Chennai,2020-07-24 14:00:00,21,Month-to-Month,Cash,45.56,1013.73,3.0,277,1,Yes,Yes,Yes,No,0
CUST02284,36.0,Male,Bangalore,2020-04-05 04:00:00,42,Month-to-Month,Digital Wallet,95.33,3991.67,3.6,214,2,Yes,Yes,No,No,1
CUST02021,45.0,Female,Mumbai,2020-03-25 05:00:00,14,Month-to-Month,Bank Transfer,67.1,1033.81,1.6,267,0,Yes,Yes,No,Yes,0
CUST01216,33.0,Female,Hyderabad,2020-02-20 16:00:00,2,One Year,Credit Card,54.15,114.09,3.8,390,0,Yes,No,No,Yes,0
CUST03997,38.0,Male,Delhi,2020-06-15 13:00:00,15,One Year,Cash,75.59,1175.14,5.8,107,0,Yes,Yes,No,No,0
CUST04274,18.0,Male,Mumbai,2020-06-27 02:00:00,16,Month-to-Month,Cash,45.08,687.21,4.4,334,2,Yes,Yes,No,Yes,0
CUST00420,66.0,Male,Mumbai,2020-01-18 12:00:00,8,Two Year,Digital Wallet,101.28,877.29,10.2,318,0,Yes,Yes,Yes,No,1
CUST04475,48.0,Female,Delhi,2020-07-05 11:00:00,47,One Year,Digital Wallet,70.05,3012.58,2.2,237,2,Yes,Yes,Yes,Yes,0
CUST00006,60.0,Female,Mumbai,2020-01-01 06:00:00,7,Two Year,Credit Card,62.54,432.46,2.1,247,1,No,Yes,No,No,0
CUST00932,24.0,Female,Hyderabad,2020-02-08 20:00:00,5,One Year,Credit Card,140.11,765.19,7.7,352,1,Yes,Yes,Yes,Yes,1
CUST01691,36.0,Male,Mumbai,2020-03-11 11:00:00,29,Two Year,Cash,107.96,2983.76,17.4,388,1,Yes,No,Yes,Yes,0
CUST00439,,Male,Delhi,2020-01-19 07:00:00,5,Month-to-Month,Credit Card,62.61,302.41,0.6,56,0,Yes,Yes,No,Yes,1
CUST01313,48.0,Male,Delhi,2020-02-24 17:00:00,2,Two Year,Cash,30.88,57.86,6.1,251,0,No,Yes,Yes,No,0
CUST00678,53.0,Male,Chennai,2020-01-29 06:00:00,12,One Year,Digital Wallet,118.5,1517.91,16.2,397,0,Yes,Yes,No,Yes,0
CUST01972,49.0,Male,Bangalore,2020-03-23 04:00:00,52,Month-to-Month,Digital Wallet,88.24,4588.98,4.4,214,1,Yes,Yes,No,Yes,0
CUST04622,31.0,Male,Hyderabad,2020-07-11 14:00:00,15,Month-to-Month,Credit Card,85.14,1111.44,8.7,244,0,Yes,Yes,No,No,0
CUST04388,43.0,Male,Delhi,2020-07-01 20:00:00,4,Month-to-Month,Digital Wallet,71.81,275.78,5.2,97,1,Yes,Yes,Yes,No,0
CUST02483,32.0,Male,Hyderabad,2020-04-13 11:00:00,21,Month-to-Month,Digital Wallet,75.08,1449.12,26.5,427,1,Yes,Yes,No,No,0
CUST04645,61.0,Female,Mumbai,2020-07-12 13:00:00,72,One Year,Digital Wallet,112.09,8306.28,2.6,264,3,Yes,Yes,No,No,0
CUST02634,62.0,Male,Mumbai,2020-04-19 18:00:00,10,Month-to-Month,Digital Wallet,42.44,439.86,2.8,166,1,No,Yes,No,No,0
CUST02535,38.0,Male,Mumbai,2020-04-15 15:00:00,33,Two Year,Cash,21.11,783.39,0.5,134,0,No,Yes,No,Yes,0
CUST02456,35.0,Male,Chennai,2020-04-12 08:00:00,40,Month-to-Month,Bank Transfer,85.33,3506.32,,188,1,Yes,Yes,No,Yes,0
CUST04058,53.0,Female,Delhi,2020-06-18 02:00:00,3,One Year,Digital Wallet,20.01,64.44,17.4,63,1,Yes,Yes,Yes,No,0
CUST02818,46.0,Male,Bangalore,2020-04-27 10:00:00,49,One Year,Cash,43.41,2182.88,1.0,300,1,Yes,No,No,Yes,0
CUST04256,31.0,Male,Mumbai,2020-06-26 08:00:00,3,Month-to-Month,Cash,44.53,152.23,2.7,316,3,Yes,Yes,Yes,Yes,0
CUST03379,33.0,Female,Delhi,2020-05-20 19:00:00,11,Two Year,Cash,61.15,728.14,44.4,217,0,No,Yes,No,No,0
CUST02658,44.0,Male,Chennai,2020-04-20 18:00:00,2,One Year,Bank Transfer,54.4,115.74,,497,1,Yes,Yes,Yes,No,0
CUST00194,44.0,Female,Delhi,2020-01-09 02:00:00,13,Two Year,Digital Wallet,57.38,691.35,0.2,237,1,Yes,Yes,Yes,No,0
CUST01474,32.0,Male,Hyderabad,2020-03-02 10:00:00,72,Month-to-Month,Cash,65.42,4267.6,4.7,403,2,Yes,Yes,No,No,0
CUST04296,29.0,Male,Chennai,2020-06-28 00:00:00,12,Month-to-Month,Digital Wallet,29.14,328.85,11.4,398,2,Yes,Yes,Yes,No,0
CUST01211,33.0,Female,Mumbai,2020-02-20 11:00:00,14,Month-to-Month,Cash,36.21,489.56,1.2,543,1,Yes,Yes,No,Yes,0
CUST04694,39.0,Male,Hyderabad,2020-07-14 14:00:00,1,Month-to-Month,Digital Wallet,46.0,40.61,9.8,306,0,Yes,Yes,Yes,Yes,1
CUST01657,57.0,Female,Mumbai,2020-03-10 01:00:00,12,One Year,Credit Card,76.3,866.41,2.7,430,0,Yes,Yes,No,Yes,0
CUST02718,34.0,Male,Chennai,2020-04-23 06:00:00,70,Month-to-Month,Cash,49.79,3688.41,2.0,448,4,Yes,Yes,Yes,Yes,1
CUST04833,49.0,Male,Bangalore,2020-07-20 09:00:00,72,One Year,Bank Transfer,57.59,3996.09,14.3,253,1,No,Yes,Yes,Yes,0
CUST03832,54.0,Female,Delhi,2020-06-08 16:00:00,17,Month-to-Month,Bank Transfer,20.0,314.0,4.0,408,2,Yes,Yes,Yes,No,0
CUST02236,42.0,Male,Delhi,2020-04-03 04:00:00,72,Month-to-Month,Credit Card,75.67,5259.21,2.0,368,1,Yes,Yes,No,No,0
CUST01874,57.0,Male,Chennai,2020-03-19 02:00:00,1,One Year,Bank Transfer,86.61,94.44,1.0,240,0,Yes,Yes,No,Yes,0
CUST04561,62.0,Female,Delhi,2020-07-09 01:00:00,10,Month-to-Month,Digital Wallet,20.0,176.51,12.4,176,1,Yes,Yes,No,No,1
CUST01130,45.0,Male,Bangalore,2020-02-17 02:00:00,13,One Year,Cash,69.84,783.51,14.7,399,1,Yes,Yes,Yes,Yes,0
CUST01461,27.0,Female,Delhi,2020-03-01 21:00:00,5,Month-to-Month,Credit Card,70.31,319.42,8.9,201,1,Yes,Yes,No,No,0
CUST00276,,Female,Chennai,2020-01-12 12:00:00,4,Month-to-Month,Digital Wallet,106.69,427.89,4.2,258,1,No,Yes,Yes,No,1
CUST02586,26.0,Male,Hyderabad,2020-04-17 18:00:00,6,Month-to-Month,Cash,40.64,268.82,0.7,549,3,Yes,Yes,No,Yes,0
CUST02348,50.0,Female,Chennai,2020-04-07 20:00:00,3,Month-to-Month,Credit Card,,160.4,9.1,287,3,No,Yes,No,No,1
CUST02313,47.0,Male,Bangalore,2020-04-06 09:00:00,52,Month-to-Month,Bank Transfer,72.61,3700.87,11.9,526,0,Yes,Yes,Yes,Yes,0
CUST01302,39.0,Male,Chennai,2020-02-24 06:00:00,7,One Year,Bank Transfer,39.3,265.73,5.4,244,2,Yes,Yes,No,Yes,0
CUST02534,36.0,Male,Hyderabad,2020-04-15 14:00:00,21,Month-to-Month,Cash,59.96,1304.74,2.2,435,0,Yes,Yes,Yes,Yes,0
CUST00222,50.0,Female,Mumbai,2020-01-10 06:00:00,12,Month-to-Month,Digital Wallet,65.04,897.23,1.1,590,3,Yes,Yes,Yes,Yes,0
CUST04652,42.0,Male,Mumbai,2020-07-12 20:00:00,35,One Year,Cash,,1320.52,6.5,281,3,No,Yes,No,No,1
CUST02133,49.0,Female,Mumbai,2020-03-29 21:00:00,30,Month-to-Month,Bank Transfer,54.42,1696.51,9.8,525,2,Yes,Yes,No,Yes,1
CUST00573,39.0,Male,Chennai,2020-01-24 21:00:00,13,Month-to-Month,Digital Wallet,20.0,290.72,,272,0,No,Yes,No,Yes,0
CUST01236,62.0,Female,Chennai,2020-02-21 12:00:00,22,Month-to-Month,Credit Card,20.0,402.43,18.6,295,3,Yes,Yes,No,No,0
CUST03563,56.0,Male,Mumbai,2020-05-28 11:00:00,72,One Year,Cash,31.59,2534.94,0.7,465,3,Yes,Yes,Yes,No,0
CUST04381,44.0,Male,Chennai,2020-07-01 13:00:00,1,Month-to-Month,Digital Wallet,98.73,90.26,0.7,145,0,Yes,Yes,Yes,Yes,0
CUST01334,43.0,Male,Chennai,2020-02-25 14:00:00,4,Two Year,Bank Transfer,103.95,403.21,0.1,241,2,Yes,Yes,No,Yes,1
CUST02942,49.0,Female,Bangalore,2020-05-02 14:00:00,12,Month-to-Month,Credit Card,60.7,827.75,8.3,291,1,Yes,No,No,Yes,0
CUST00418,56.0,Male,Bangalore,2020-01-18 10:00:00,40,Month-to-Month,Credit Card,27.55,1041.09,4.3,420,3,Yes,Yes,Yes,No,1
CUST00267,24.0,Male,Bangalore,2020-01-12 03:00:00,8,Month-to-Month,Credit Card,68.13,561.3,6.8,395,1,No,Yes,No,Yes,1
CUST01104,55.0,Female,Hyderabad,2020-02-16 00:00:00,15,Month-to-Month,Credit Card,73.34,942.22,6.0,529,1,No,Yes,No,Yes,1
CUST00257,33.0,Female,Bangalore,2020-01-11 17:00:00,72,Month-to-Month,Digital Wallet,75.84,5163.21,0.9,195,0,Yes,Yes,No,No,0
CUST00295,33.0,Male,Bangalore,2020-01-13 07:00:00,12,One Year,Cash,118.77,1622.64,17.0,264,1,Yes,Yes,Yes,No,0
CUST02378,37.0,Male,Bangalore,2020-04-09 02:00:00,9,One Year,Bank Transfer,65.2,662.03,12.4,268,0,No,Yes,No,Yes,0
CUST00386,46.0,Male,Chennai,2020-01-17 02:00:00,13,One Year,Credit Card,67.76,977.07,2.5,143,2,No,Yes,No,No,0
CUST03326,41.0,Female,Chennai,2020-05-18 14:00:00,21,Month-to-Month,Digital Wallet,62.87,1270.42,2.9,278,1,Yes,Yes,Yes,No,0
CUST04795,26.0,Female,Mumbai,2020-07-18 19:00:00,8,Month-to-Month,Bank Transfer,55.32,450.47,34.7,167,0,Yes,Yes,No,Yes,0
CUST03803,43.0,Female,Bangalore,2020-06-07 11:00:00,41,Month-to-Month,Digital Wallet,84.21,2974.38,3.7,416,2,Yes,Yes,Yes,No,0
CUST02264,50.0,Female,Delhi,2020-04-04 08:00:00,24,One Year,Cash,51.1,1302.14,3.9,400,1,Yes,Yes,No,Yes,0
CUST04347,23.0,Male,Mumbai,2020-06-30 03:00:00,5,Month-to-Month,Digital Wallet,29.13,167.47,13.6,371,1,Yes,Yes,No,No,0
CUST03534,67.0,Female,Mumbai,2020-05-27 06:00:00,5,Month-to-Month,Digital Wallet,24.27,121.2,6.4,313,1,Yes,Yes,Yes,Yes,0
CUST01867,55.0,Female,Hyderabad,2020-03-18 19:00:00,1,Two Year,Credit Card,37.12,35.04,8.0,321,3,Yes,Yes,No,No,0
CUST04396,31.0,Male,Bangalore,2020-07-02 04:00:00,32,Month-to-Month,Credit Card,20.0,576.37,20.6,408,0,Yes,No,Yes,Yes,0
CUST01563,52.0,Male,Delhi,2020-03-06 03:00:00,27,One Year,Bank Transfer,111.65,3385.4,1.2,250,0,Yes,Yes,No,No,0
CUST01921,50.0,Male,Bangalore,2020-03-21 01:00:00,7,Two Year,Digital Wallet,28.25,176.75,6.0,243,1,No,Yes,Yes,Yes,0
CUST01400,,Female,Bangalore,2020-02-28 08:00:00,11,Month-to-Month,Cash,98.97,1018.29,4.6,350,2,Yes,Yes,No,Yes,1
CUST00712,35.0,Male,Delhi,2020-01-30 16:00:00,20,Two Year,Cash,61.96,1094.26,7.6,300,0,Yes,Yes,No,No,0
CUST02366,35.0,Male,Chennai,2020-04-08 14:00:00,6,Two Year,Bank Transfer,85.09,527.29,2.8,387,0,Yes,No,No,Yes,0
CUST02547,35.0,Female,Chennai,2020-04-16 03:00:00,17,One Year,Digital Wallet,121.98,1898.83,7.1,211,1,Yes,Yes,No,Yes,0
CUST00209,80.0,Female,Mumbai,2020-01-09 17:00:00,9,Month-to-Month,Cash,92.88,871.11,8.0,450,1,Yes,No,No,No,0
CUST03964,,Female,Chennai,2020-06-14 04:00:00,72,Month-to-Month,Cash,60.54,4783.07,10.1,430,0,No,Yes,No,Yes,0
